"whiskey_id","category_id","name","score","price_usd","sale_volume","percent_abv"
1311,14,"Michter’s 10 year old Single Barrel Bourbon (Barrel #17B302) 47.2%",88,120,"750",47.2
1312,14,"Elmer T. Lee Single Barrel Commemorative Edition 46.5%",88,35,"750",46.5
1313,14,"Duke Kentucky Straight 44%",88,40,"750",44
1314,14,"Old Fourth Distillery Bottled in Bond Straight (Barrel 20) 50%",88,50,"750",50
1315,14,"Rebel Yell 100 Proof Kentucky Straight 50%",88,20,"750",50
1316,14,"Taconic Dutchess Private Reserve Cognac Cask-Finished 45%",88,50,"750",45
1317,14,"Woodford Reserve Baccarat Edition 45.2%",88,1500,"750",45.2
1318,14,"High West American Prairie Blend of Straight Bourbons (Batch 19A23) 46%",88,35,"750",46
1319,14,"Starlight Distillery Carl T. Huber Signature Indiana Straight (Batch 0217) 46%",88,35,"750",46
1320,14,"Woodford Reserve Double Oaked 45.2%",88,50,"750",45.2
1321,14,"Jim Beam Bonded 50%",88,23,"750",50
1322,14,"Chicken Cock 8 year old 45%",88,100,"750",45
1323,14,"Backbone Bourbon Uncut (batch 13) 56.5%",88,55,"750",56.5
1324,14,"StoneHammer Distiller’s Reserve 45%",88,25,"750",45
1325,14,"Barrell 9 year old Bourbon (Batch 008) 66.4%",88,85,"750",66.4
1326,14,"Barrell Bourbon (Batch 005) 62.35%",88,90,"750",62.35
1327,14,"Buffalo Trace Experimental Collection 1995 Vintage “French Oak Barrel Aged” 45% ",88,47,"750",45
1328,14,"Jim Beam Harvest Collection Triticale 45%",88,50,"750",45
1329,14,"Jim Beam “Signature” Six Grain 44.5%",88,47,"750",44.5
1330,14,"Old Forester Birthday Bourbon 12 year old (2015 release) 50%",88,75,"750",50
1331,14,"Hickory Hill 12 year old Single Barrel Kentucky Straight Bourbon (Barrel No. 2) 45%",88,50,"750",45
1332,14,"Booker’s 2015-01 “Big Man Small Batch” 64.35%",88,55,"750",64.35
1333,14,"I.W. Harper 15 year old 43%",88,75,"750",43
1334,14,"Belle Meade Malmsey Madeira Cask Finish 45.2%",88,75,"750",45.2
1335,14,"Belle Meade Sour Mash Straight 45.2%",88,35,"750",45.2
1336,14,"Bond & Lillard Kentucky Straight 50%",88,50,"375ml.",50
1337,14,"Eagle Rare 10 year old Straight 45%",88,30,"750",45
1338,14,"Freeland Spirits Bourbon (Batch 2) 46%",88,49,"750",46
1339,14,"Elijah Craig 12 year old Single Barrel 47%",88,26,"750",47
1340,14,"J. Henry Patton Road Reserve 5 year old Straight (Batch 149) 59.99%",88,75,"750",59.99
1341,14,"Black Ridge 45%",88,32,"750",45
1342,14,"Evan Williams Single Barrel 2009 Vintage 43.3%",88,30,"750",43.3
1343,14,"Oppidan Four Grain Straight (Batch 001) 50%",88,35,"750",50
1344,14,"Four Roses Small Batch 45%",88,35,"750",45
1345,14,"Buffalo Trace Experimental Collection Wheat 125 45%",88,47,"750",45
1346,14,"Kentucky Owl Bourbon Batch No. 1 59.2%",88,170,"750",59.2
1347,14,"Colonel E.H. Taylor Jr. Single Barrel 50%",88,60,"750",50
1348,14,"Old Forester Birthday Bourbon 12 year old 1999 49%",88,50,"750",49
1349,14,"Four Roses Limited Edition (2011 Release) 55.05%",88,90,"750",55.05
1350,14,"Blanton’s Single Barrel (no. 498) 46.5%",88,60,"750",46.5
1351,14,"Legent 47%",88,35,"750",47
1352,14,"Old Forester 1910 Old Fine Whisky 46.5%",88,65,"750",46.5
1353,14,"Old Forester Statesman 47.5%",88,55,"750",47.5
1354,14,"Cathead Old Soul Blended Straight Bourbon (Batch 1) 45%",88,45,"750",45
1355,14,"Chattanooga 111 Proof Straight Bourbon (Batch 19J03E) 55.5%",88,47,"750",55.5
1356,14,"Hudson Baby Straight Bourbon (Batch 9) 46%",88,50,"750",46
1357,14,"Tumblin’ Dice 4 year old Single Barrel Barrel-Proof Straight Bourbon (No. 1) 57.85%",88,59,"750",57.85
1358,14,"Hillrock Estate Solera Aged Bourbon (Barrel No. 146) 46.3%",87,85,"750",46.3
1359,14,"Maker’s 46 Straight Bourbon 47%",87,35,"750",47
1360,14,"Rabbit Hole Dareringer PX Sherry Cask-Finished Bourbon 46.5%",87,80,"750",46.5
1361,14,"Smooth Ambler Old Scout Straight Bourbon (Batch #1) 49.5",87,45,"750",49.5
1362,14,"Spirits of the Apocalypse The Walking Dead Kentucky Straight Bourbon (Batch #01) 47%",87,35,"750",47
1363,14,"Barrell 5 year old Cask-Strength Bourbon (Batch 007) 61.2%",87,85,"750",61.2
1364,14,"Four Roses Mariage Collection (2009 Release) 57-59%",87,80,"750",58
1365,14,"Knob Creek Single Barrel Reserve  (No. 3403) 60%",87,47,"750",60
1366,14,"High West American Prairie Bourbon (Barrel #2683) 50.1%",87,50,"750",50.1
1367,14,"Barrell Bourbon (Batch 004) 58.4%",87,80,"750",58.4
1368,14,"Woodford Reserve Master’s Collection “Aged Cask” 46.2%",87,100,"750",46.2
1369,14,"Four Roses Single Barrel (Barrel #55-6F) 50%",87,28,"750",50
1370,14,"Four Roses 40%",87,20,"750",40
1371,14,"Redemption 42%",87,29,"750",42
1372,14,"Jefferson’s Reserve Twin Oak Custom Barrel 45.1%",87,80,"750",45.1
1373,14,"Redemption High Rye 45%",87,29,"750",45
1374,14,"Pinhook Bohemian Kentucky Straight 47.5%",87,38,"750",47.5
1375,14,"Kirkland Signature Sour Mash 40%",87,25,"750",40
1376,14,"Old Forester Birthday Bourbon 1995 Vintage 47%",87,45,"750",47
1377,14,"Firestone & Robertson Founder’s Select Leonard’s Pick TX Single Barrel Texas Straight Bourbon (No. 1432) 45%",87,50,"750",45
1378,14,"Cedar Ridge Iowa Bourbon 40%",87,49,"750",40
1379,14,"William Larue Weller 58.95%",87,55,"750",58.95
1380,14,"Four Roses 17 year old 100th Anniversary 55.0%",87,75,"750",55
1381,14,"Bardstown Bourbon Co. Copper & Kings Mistelle Barrel-Finished Bourbon 49.95%",87,350,"750",49.95
1382,14,"Four Roses 12 year old 120th Anniversary (Barrel 7-1l) 55.4%",87,90,"750",55.4
1383,14,"Knob Creek 25th Anniversary Single Barrel (barreled 2/11/2004) 62.5%",87,130,"750",62.5
1384,14,"BeanBall Bourbon 50%",87,45,"750",50
1385,14,"Jefferson’s Ocean Aged at Sea 41.15%",87,70,"750",41.15
1386,14,"Jefferson’s Reserve Pritchard Hill Cabernet Cask-Finished Bourbon 45.1%",87,70,"750",45.1
1387,14,"FEW Alice in Chains All Secrets Known Tequila Barrel-Finished Bourbon (Batch 19H19) 50.5%",87,75,"750",50.5
1388,14,"Mayor Pingree Red Label Straight (Batch No. 001) 47%",87,48,"750",47
1389,14,"Frey Ranch Straight Bourbon (Batch 1) 45%",87,50,"750",45
1390,14,"Middle West Spirits 5 year old OYO Double Cask Sherry Cask-Finished (Batch 11) 43.25%",87,70,"750",43.25
1391,14,"New Holland Beer Barrel-Finished Bourbon 40%",87,30,"750",40
1392,14,"Wilderness Trail Small Batch Bottled in Bond Kentucky Straight Bourbon (Batch #D02) 50%",87,48,"750",50
1393,14,"Borough Armagnac Cask-Finished Bourbon (Batch 03) 44%",87,49,"750",44
1394,14,"Old Elk Wheated Straight Bourbon 46%",87,65,"750",46
1395,14,"1792 Single Barrel 49.3%",87,40,"750",49.3
1396,14,"Old Tub Bottled in Bond Kentucky Straight Bourbon 50%",87,23,"750",50
1397,14,"Jack Daniel’s No. 27 Gold 40%",87,100,"750",40
1398,14,"Remus Repeal Reserve (Series I) 47%",87,75,"750",47
1399,14,"Angels Envy Cask Strength (2016 Release) 62.3%",87,180,"750",62.3
1400,14,"Jim Beam Signature Craft Soft Red Wheat 45%",87,50,"750",45
1401,14," Uncle Nearest 1856 50%",87,60,"750",50
1402,14,"Barrell Bourbon (Batch 006) 61.45%",87,90,"750",61.45
1403,14,"Booker’s 2015-04 “Oven Buster Batch” 63.5%",87,60,"750",63.5
1404,14,"Woodford Reserve Master’s Collection 1838 Style White Corn Bourbon 45.2%",87,100,"750",45.2
1405,14,"Wild Turkey Forgiven 45.5%",87,50,"750",45.5
1406,14,"Chicken Cock Heritage Reserve 45%",87,38,"750",45
1407,14,"Elijah Craig Small Batch 47%",87,30,"750",47
1408,14,"Cream of Kentucky 11 year old Straight 51%",87,150,"750",51
1409,14,"Wild Turkey Longbranch 43%",87,40,"750",43
1410,14,"Crooked Water Kings Point Port Wine Barrel Finished 45%",87,50,"750",45
1411,14,"Crooked Water Old Hell Roaring Double Barreled Straight 45%",87,50,"750",45
1412,14,"Davidson Reserve Four Grain Tennessee Straight (Batch 2018-002) 50%",87,45,"750",50
1413,14,"Treaty Oak Ghost Hill Texas 47.5%",87,50,"750",47.5
1414,14,"Treaty Oak Red Handed 47.5%",87,40,"750",47.5
1415,14,"Michter’s US*1 Toasted Barrel Finish Bourbon 45.7%",87,48,"750",45.7
1416,14,"Eight & Sand Blended Bourbon 44%",87,30,"750",44
1417,14,"Bulleit Bourbon 45%",87,25,"750",45
1418,14,"Buffalo Trace Experimental Collection Hot Box Toasted Barrel 45%",87,47,"750",45
1419,14,"McKenzie Bottled in Bond 50%",87,43,"750",50
1420,14,"John J. Bowman Single Barrel 50%",87,50,"750",50
1421,14,"Woodford Reserve Master’s Collection Oat Grain Straight Bourbon 42.5%",87,130,"750",42.5
1422,14,"Oregon Spirit Straight Bourbon (Barrel Series No. 150317) 47%",87,45,"750",47
1423,14,"Old Camp Wolf Moon Straight Bourbon 40%",86,25,"750",40
1424,14,"Oregon Spirit Single Barrel Bottled in Bond Bourbon (No. 150330 01) 50%",86,75,"750",50
1425,14,"Penelope Four Grain Straight Bourbon (Batch 2) 40%",86,35,"750",40
1426,14,"Soldier Valley True American 6 Bourbon 45%",86,50,"750",45
1427,14,"Soldier Valley Omaha Beach Bourbon 45%",86,55,"750",45
1428,14,"Jack Daniel’s Sinatra Select 45%",86,165,"750",45
1429,14,"George Dickel Superior No. 12 Tennessee Sour Mash 45%",86,25,"750",45
1431,14,"Heaven Hill Bottled in Bond 6 year old 50%",86,15,"750",50
1432,14,"High West American Prairie Reserve Blend of Straight Bourbons (Batch #1) 46%",86,40,"750",46
1433,14,"Michter’s US*1 Toasted Barrel Finish Bourbon (2018 Release) 45.7%",86,60,"750",45.7
1434,14,"Bird Dog Kentucky Bourbon 40%",86,25,"750",40
1435,14,"Buffalo Trace Kosher Wheat Recipe Straight 47%",86,40,"750",47
1436,14,"Evan Williams 1783 43%",86,20,"750",43
1437,14,"Kooper Family Whiskey Sweetheart of the Rodeo Straight 45%",86,44,"750",45
1438,14,"Booker’s 2017-02 “Blue Knights Batch” 63.7%",86,75,"750",63.7
1439,14,"Bardstown Bourbon Co. Fusion Series #4 47.45%",86,60,"750",47.45
1440,14,"Black Button Distilling Four Grain Straight (Batch 20) 42%",86,50,"750",42
1441,14,"Fugitives Tennessee Artisan Spirits Grandgousier Single Barrel (No. 6) 47%",86,75,"750",47
1442,14,"Old Ripy 52%",86,50,"750",52
1443,14,"Abraham Bowman Double Barrel Bourbon 50%",86,70,"750",50
1444,14,"Barrell Bourbon (Batch 022) 58.3%",86,90,"750",58.3
1445,14,"Pinhook Bourbon Country Straight Bourbon 47.75%",86,37,"750",47.75
1446,14,"Pinhook 4 year old Bourbon War Straight Bourbon 49%",86,45,"750",49
1447,14,"Broken Top Bourbon 43.7%",86,35,"750",43.7
1448,14,"Chicken Cock Beer Barrel Select 45%",86,80,"750",45
1449,14,"Jeptha Creed Four Grain Straight Bourbon 49%",86,50,"750",49
1450,14,"George T. Stagg 72.05%",86,90,"750",72.05
1451,14,"Blue Note Juke Joint Straight Bourbon 46.5%",86,30,"750",46.5
1452,14,"The Clover 4 year old Single Barrel Straight Bourbon (No. E-010) 46%",86,50,"750",46
1453,14,"Old Elk Blended Straight Bourbon 44%",86,50,"750",44
1454,14,"Pinhook Bohemian High Proof Kentucky Straight Bourbon 57.25%",86,50,"750",57.25
1455,14,"Davidson Reserve Small Batch Tennessee Straight Sour Mash 50%",86,40,"750",50
1456,14,"George Remus Straight Bourbon 47%",86,45,"750",47
1457,14,"Jim Beam Distiller’s Cut 50%",86,23,"750",50
1458,14,"Belle Meade Cognac Cask 45.2%",86,75,"750",45.2
1459,14,"Four Roses Limited Edition Small Batch (2016 Release) 55.9%",86,99,"750",55.9
1460,14,"Hirsch Small Batch 46%",86,35,"750",46
1461,14,"1792 Port Finish Bourbon 44.45%",86,40,"750",44.45
1462,14,"Michter’s Toasted Barrel Finish Bourbon (Batch 15H664) 45.7%",86,53,"750",45.7
1463,14,"Buckhorn 40%",86,17,"750",40
1464,14,"Driftless Glen Single Barrel Straight Bourbon 48%",86,50,"750",48
1465,14,"A.D. Laws Four Grain Ruby Porto Cask-Finished 47.5%",86,70,"750",47.5
1466,14,"Belle Meade 9 year old Oloroso Sherry Cask Finished 45.2%",86,75,"750",45.2
1467,14,"Deadwood Straight Bourbon 40.5%",86,25,"750",40.5
1468,14,"Infuse Spirits Broken Barrel (Batch 03) 47.5%",86,30,"750",47.5
1469,14,"Red Saw Straight Bourbon 48%",86,39,"750",48
1470,14,"Buffalo Trace Experimental Collection Wheat 105 45%",86,47,"750",45
1471,14,"Penelope Rosé Cask-Finished (Batch 01) 47%",86,65,"750",47
1472,14,"Evan Williams Bottled in Bond 50%",86,17,"750",50
1473,14,"Orphan Barrel Rhetoric 23 year old 45.3%",86,120,"750",45.3
1474,14,"Wild Turkey 101 50.5%",86,25,"750",50.5
1475,14,"Breaking & Entering 43%",86,34,"750",43
1476,14,"Calumet Farm Single Rack Black 12 year old 47%",86,70,"750",47
1477,14,"McKenzie Straight Bourbon 45.5%",86,43,"750",45.5
1478,14,"Woodford Reserve Bottled in Bond 50%",86,50,"375ml",50
1479,14,"Jefferson’s Presidential Select 30 year old 45.2%",85,250,"750",45.2
1480,14,"Luca Mariano Old Americana Small Batch Kentucky Straight Bourbon (Batch 2019-03) 41.5%",85,45,"750",41.5
1481,14,"Three Chord Blended Bourbon (Batch 0007) 40.5%",85,40,"750",40.5
1482,14,"Gentleman Jack 40%",85,32,"750",40
1483,14,"Whiskey Acres Bottled in Bond Bourbon (Batch 1) 50%",85,50,"750",50
1484,14,"Trail’s End 45%",85,50,"750",45
1485,14,"Basil Hayden’s 40%",85,42,"750",40
1486,14,"Elmer T. Lee Single Barrel 45%",85,22,"750",45
1487,14,"Evan Williams Single Barrel 1993 Vintage (Barrel #45) 43.3%",85,25,"750",43.3
1488,14,"Old Forester Birthday Bourbon (bottled 2012) 48.5%",85,50,"750",48.5
1489,14,"Jim Beam Repeal Batch 43%",85,18,"750",43
1490,14,"Treaty Oak The Day Drinker Texas 40%",85,26,"750",40
1491,14,"Old Forester 1870 Original Batch 45%",85,45,"750",45
1492,14,"Jim Beam Signature Craft Rare Spanish Brandy Finish 43%",85,40,"750",43
1493,14,"Firestone & Robertson Founder’s Select Troy’s Pick TX Single Barrel Texas Straight Bourbon (No. 1412) 45%",85,50,"750",45
1494,14,"Boulder Spirits Straight 42%",85,45,"750",42
1495,14,"Jefferson's Very Small Batch Bourbon 41.15%",85,30,"750",41.15
1496,14,"Bond & Lillard 50%",85,50,"750",50
1497,14,"Elijah Craig 20 year old (Barrel No. 3742) 45%",85,150,"750",45
1498,14,"Henry McKenna 10 year old Barrel No. 693 50%",85,32,"750",50
1499,14,"Ancient Ancient Age 10 year old 43%",85,15,"750",43
1500,14,"Blaum Bros. Straight Bourbon 50%",85,50,"750",50
1501,14,"Chambers Bay Straight Bourbon (Batch 6) 47.5%",85,43,"750",47.5
1502,14,"Penelope Four Grain Straight Bourbon 40%",85,38,"750",40
1503,14,"Tom’s Town Double Oaked Bourbon 45%",85,40,"750",45
1504,14,"Town Branch Kentucky Straight Bourbon 45%",85,39,"750",45
1505,14,"Easy Rider 4 year old Kentucky Straight Bourbon 40%",85,25,"750",40
1506,14,"Two Stars Kentucky Straight Bourbon 43%",85,26,"750",43
1507,14,"Wyoming Whiskey Steamboat Straight Bourbon 45%",85,45,"750",45
1508,14,"Balcones Texas Pot Still Straight (Batch 19-1) 46%",85,30,"750",46
1509,14,"Black Feather Bourbon 43%",85,30,"750",43
1510,14,"Old Forester Birthday Bourbon (2014 release) 12 year old 48.5%",85,60,"750",48.5
1511,14,"Filibuster Dual Cask Finished Bourbon 45%",85,41,"750",45
1512,14,"Horse Soldier Barrel Strength 55.5%",85,80,"750",55.5
1513,14,"Evan Williams Single Barrel 1999 Vintage (Barrel #1) 43.3%",85,26,"750",43.3
1514,14,"Jefferson’s Ocean-Aged 44%",85,90,"750",44
1515,14,"Woodford Reserve Master’s Collection American Oak 42.5%",85,130,"750",42.5
1516,14,"Orphan Barrel Rhetoric 20 year old 45%",85,85,"750",45
1517,14,"Clyde May’s Straight Bourbon 46%",84,40,"750",46
1518,14,"Mulligan’s Bourbon 40%",84,27,"750",40
1519,14,"J.W. Dant 50%",84,13,"750",50
1520,14,"Ezra B 15 year old Barrel #10 49.5%",84,30,"750",49.5
1521,14,"George Dickel No. 8 40%",84,18,"750",40
1522,14,"Fistful of Bourbon 45%",84,25,"750",45
1523,14,"Evan Williams 43%",84,15,"750",43
1524,14,"Zackariah Harris 40%",84,12,"750",40
1525,14,"Eagle Rare 17 year old 45%",84,65,"750",45
1526,14,"PennyPacker 40%",84,22,"750",40
1527,14,"Pappy Van Winkle 23 year old Family Reserve 47.8%",84,200,"750",47.8
1528,14,"Ridgemont Reserve 1792 8 year old 46.85%",84,25,"750",46.85
1529,14,"Vintage Bourbon 23 year old 47%",84,120,"750",47
1530,14,"Brother’s Bond Straight (Hand Selected Batch) 40%",84,40,"750",40
1531,14,"Wild Turkey Russell's Reserve 10 year old 45%",84,29,"750",45
1532,14,"Chicken Cock Kentucky Straight Bourbon 45%",84,60,"750",45
1533,14,"Blinking Owl California Straight Bourbon (Batch #3) 45%",84,75,"750",45
1534,14,"Coppersea Excelsior Straight Bourbon (Batch 1901) 48%",84,75,"750",48
1535,14,"Smooth Ambler Yearling 46%",84,24,"750",46
1536,14,"Jim Beam Black 8 year old 43%",84,22,"750",43
1537,14,"Trader Joe’s Kentucky Straight Bourbon 45%",84,17,"750",45
1538,14,"Jim Beam Harvest Collection Six Row Barley 45%",84,50,"750",45
1539,14,"Hancock's President's Reserve 44.45%",84,40,"750",44.45
1540,14,"Woody Creek Colorado Straight Bourbon 45%",84,49,"750",45
1541,14,"Cedar Ridge Iowa Bourbon 50%",84,35,"750",50
1542,14,"Devils River Small Batch Texas Bourbon 45%",84,25,"750",45
1543,14,"Savage & Cooke The Burning Chair Bourbon 44%",84,55,"750",44
1544,14,"Big Bottom Whiskey Port Cask Finish Batch #2 3 year old 45.5%",84,35,"750",45.5
1545,14,"Spirits of French Lick The Wheater Straight Bourbon 45%",84,45,"750",45
1546,14,"Watkins Select 40%",83,17,"750",40
1547,14,"Spirits of French Lick Lee W. Sinclair Four Grain Straight Bourbon 45%",83,45,"750",45
1548,14,"Bernheim Original Kentucky Straight Wheat Whiskey 45%",83,40,"750",45
1549,14,"Buffalo Trace Experimental Collection Twice Barreled 12 year old 45%",83,50,"750",45
1550,14,"Buffalo Trace Experimental Collection Zinfandel Aged Bourbon 18 year old 45%",83,50,"750",45
1551,14,"Still Austin Bourbon 50%",83,40,"750",50
1552,14,"Firestone & Robertson TX Straight Bourbon 45%",83,50,"750",45
1553,14,"Old Forester Birthday Bourbon (2008 release) 47%",83,40,"750",47
1554,14,"Jim Beam Signature Craft Quarter Cask Finished 43%",83,40,"750",43
1555,14,"Blade and Bow 45.5%",83,50,"750",45.5
1556,14,"Buffalo Trace Experimental Collection (Made with Rice) 45%",83,46,"750",45
1557,14,"Old Fitzgerald Bottled in Bond 50%",83,15,"750",50
1558,14,"Four Roses Small Batch Bourbon 45%",83,30,"750",45
1559,14,"Chambers Bay Greenhorn Bourbon (Batch 14) 44%",83,30,"750",44
1560,14,"Kentucky Vintage Batch 03-65 45%",83,25,"750",45
1561,14,"Jim Beam “Devil’s Cut” 45%",83,24,"750",45
1562,14,"Old Forester Birthday Bourbon 12 year old 1993 Vintage 48%",83,40,"750",48
1563,14,"Leopold Bros. 4 year old Straight Bourbon 45%",83,50,"750",45
1564,14,"Redemption Barrel Proof 9 year old 55.3%",83,100,"750",55.3
1565,14,"I.W. Harper 41%",83,35,"750",41
1566,14,"Orphan Barrel Rhetoric 21 year old 45.15%",83,100,"750",45.15
1567,14,"Spirit of America Bourbon 43%",83,40,"750",43
1568,14,"Stagg Jr. 67.2%",83,50,"750",67.2
1569,14,"Buffalo Trace Experimental Collection #7 Heavy Char Barrel 45%",83,47,"750",45
1570,14,"Cleveland Black Reserve Bourbon 50%",83,30,"750",50
1571,14,"Bondi Bourbon 40%",82,40,"750",40
1572,14,"Coopers’ Craft Straight Bourbon 41.1%",82,29,"750",41.1
1573,14,"Knob Creek 2001 (Batch 1) 50%",82,130,"750",50
1574,14,"The Classic Cask Kentucky Straight Rye Whiskey 21 year old 45%",82,120,"750",45
1575,14,"Eagle Rare 10 year old 45%",82,23,"750",45
1576,14,"Buffalo Trace Experimental Collection 12 year old bourbon from floor #9 45%",82,47,"750",45
1577,14,"Amador Double Barrel Bourbon 43.4%",82,40,"750",43.4
1578,14,"Old Grand-Dad Bonded 50%",82,25,"750",50
1579,14,"Blood Oath Pact No. 1 49.3%",82,90,"750",49.3
1580,14,"W.L. Weller Special Reserve 45%",82,18,"750",45
1581,14,"J.T.S. Brown 50%",82,13,"750",50
1582,14,"Barrell Armida 56.05%",82,90,"750",56.05
1583,14,"Paddleford Creek Small Batch 41.5%",82,21,"750",41.5
1584,14,"Two Stars 43%",82,21,"750",43
1585,14,"Vintage Bourbon 21 year old 47%",82,80,"750",47
1586,14,"Wild Turkey 81 40.5%",82,20,"750",40.5
1587,14,"Buffalo Trace Experimental Collection Rye 105 45%",82,47,"750",45
1588,14,"John B. Stetson 42%",82,27,"750",42
1589,14,"Very Old Barton Bottled in Bond 50%",82,15,"750",50
1590,14,"Booker’s 2016-03 “Toogie’s Invitation” 64.5%",82,60,"750",64.5
1591,14,"Woodford Reserve Master’s Collection Maple Wood Finish 47.2%",82,90,"750",47.2
1592,14,"Jim Beam Signature Craft Whole Rolled Oat 45%",82,50,"750",45
1593,14,"Old Hickory Great American Bourbon 43%",82,40,"750",43
1594,14,"Cedar Ridge Bourbon 40%",82,34,"750",40
1595,14,"McKenzie Bourbon 45.5%",82,35,"750",45.5
1596,14,"Noble Oak Bourbon (prototype) 45%",82,35,"750",45
1597,14,"O.Z. Tyler Bourbon 45%",82,20,"750",45
1598,14,"Bib and Tucker Small Batch 6 year old 46%",81,55,"750",46
1599,14,"Buffalo Trace Experimental Collection Chardonnay Aged Bourbon 18 year old 45%",81,50,"750",45
1600,14,"Eagle Rare Single Barrel 10 year old 45%",81,25,"750",45
1601,14,"Old Forester Signature 50%",81,26,"750",50
1602,14,"Evan Williams Single Barrel 1998 Vintage 43.3%",81,25,"750",43.3
